,mashup_id,api_id,value
10398,2036,2422,1
10399,990,2422,1
10400,525,2422,1
10401,4514,2422,1
10402,1784,2422,1
10403,2118,2422,1
10404,2222,2422,1
10405,359,2422,1
10406,6300,2422,1
10407,6290,2422,1
10408,2105,2422,1
10409,529,2422,1
10410,4946,2422,1
10411,5213,2422,1
10412,3912,2422,1
10413,2290,2422,1
10414,6271,2422,1
10415,4445,2422,1
10416,5135,2422,1
10417,5587,2422,1
10418,5237,2422,1
10419,5191,2422,1
10420,30,2422,1
10421,1566,2422,1
10422,5227,2422,1
10423,5113,2422,1
10424,5133,2422,1
10425,5174,2422,1
10426,5140,2422,1
10427,6125,2422,1
10428,225,2422,1
10429,5202,2422,1
10430,5185,2422,1
10431,5192,2422,1
10432,4862,2422,1
10433,4353,2422,1
10434,1664,2422,1
10435,5252,2422,1
10436,5130,2422,1
10437,3233,2422,1
10438,987,2422,1
10439,6264,2422,1
10440,3768,2422,1
10441,3741,2422,1
10442,2419,2422,1
10443,5210,2422,1
10444,5147,2422,1
10445,1502,2422,1
10446,5964,2422,1
10447,5918,2422,1
10448,5345,2422,1
10449,5178,2422,1
10450,5208,2422,1
10451,5970,2422,1
10452,2621,2422,1
10453,3504,2422,1
10454,5206,2422,1
10455,5603,2422,1
10456,3446,2422,1
10457,3219,2422,1
10458,5187,2422,1
10459,6297,2422,1
10460,4839,2422,1
10461,6219,2422,1
10462,5197,2422,1
10463,3754,2422,1
10464,6195,2422,1
10465,3203,2422,1
10466,5125,2422,1
10467,2820,2422,1
10468,5043,2422,1
10469,5198,2422,1
10470,5154,2422,1
10471,6301,2422,1
10472,2473,2422,1
10473,4473,2422,1
10474,5421,2422,1
10475,5122,2422,1
10476,5145,2422,1
10477,2126,2422,1
10478,4780,2422,1
10479,3522,2422,1
10480,5249,2422,1
10481,5117,2422,1
10482,5180,2422,1
10483,413,2422,1
10484,6279,2422,1
10485,802,2422,1
10486,4339,2422,1
10487,5166,2422,1
10488,4419,2422,1
10489,4741,2422,1
10490,6289,2422,1
10491,3038,2418,1
10492,4035,2418,1
10493,2326,2418,1
10494,458,2418,1
10495,1951,2418,1
10496,3510,2418,1
10497,683,2418,1
10498,975,2418,1
10499,564,2418,1
10500,1254,2418,1
10501,309,2418,1
10502,1062,2418,1
10503,1162,2418,1
10504,5680,2418,1
10505,2057,2418,1
10506,461,2418,1
10507,4716,2418,1
10508,1728,2418,1
10509,5469,2418,1
10510,4155,2418,1
10511,2986,2418,1
10512,2449,2418,1
10513,4530,2418,1
10514,898,2418,1
10515,142,2418,1
10516,4740,2418,1
10517,685,2418,1
10518,1661,2418,1
10519,624,2418,1
10520,4526,2418,1
10521,3428,2418,1
10522,696,2418,1
10523,2994,2418,1
10524,862,2418,1
10525,2772,2418,1
10526,1021,2418,1
10527,4739,2418,1
10528,6029,2418,1
10529,4784,2418,1
10530,5535,2418,1
10531,3556,2418,1
10532,1137,2418,1
10533,4081,2418,1
10534,3758,2418,1
10535,6270,2418,1
10536,3633,2418,1
10537,1140,2418,1
10538,3935,2418,1
10539,1273,2418,1
10540,3841,2418,1
10541,363,2418,1
10542,2594,2418,1
10543,5479,2418,1
10544,4014,2418,1
10545,2110,2418,1
10546,3688,2418,1
10547,867,2418,1
10548,4876,2418,1
10549,788,2418,1
10550,606,2418,1
10551,5169,2418,1
10552,494,2418,1
10553,681,2418,1
10554,4749,2418,1
10555,3925,2418,1
10556,687,2418,1
10557,695,2418,1
10558,650,2418,1
10559,3626,2418,1
10560,705,2418,1
10561,6030,2418,1
10562,1136,2418,1
10563,1027,2418,1
10564,1123,2418,1
10565,3714,2418,1
10566,3424,2418,1
10567,4858,2418,1
10568,5613,2418,1
10569,678,2418,1
10570,1523,2418,1
10571,2812,2418,1
10572,3636,2418,1
10573,1559,2418,1
10574,886,2418,1
10575,688,2418,1
10576,4778,2418,1
10577,135,2418,1
10578,1310,2418,1
10579,5369,2418,1
10580,4687,2418,1
10581,3617,2418,1
10582,2572,2418,1
10583,3253,2418,1
10584,4181,2418,1
10585,4402,2418,1
10586,5303,2418,1
10587,2525,2595,1
10588,3255,874,1
10589,6175,874,1
10590,763,935,1
10591,419,149,1
10592,964,1858,1
10593,3146,1858,1
10594,4281,1858,1
10595,1947,1858,1
10596,4757,1858,1
10597,3923,351,1
10598,4772,2375,1
10599,255,2375,1
10600,4688,708,1
10601,6278,1936,1
10602,5694,1936,1
10603,2505,1936,1
10604,123,1936,1
10605,2937,1936,1
10606,3276,1936,1
10607,5797,1936,1
10608,4678,1936,1
10609,5635,1936,1
10610,1050,1936,1
10611,3406,1936,1
10612,6100,1936,1
10613,4528,1936,1
10614,6098,1936,1
10615,3856,1936,1
10616,957,756,1
10617,2819,756,1
10618,4689,756,1
10619,1969,756,1
10620,4176,756,1
10621,4318,368,1
10622,6088,368,1
10623,4452,1900,1
10624,6154,1900,1
10625,3009,1900,1
10626,3785,1900,1
10627,4452,1900,1
10628,6154,1900,1
10629,3009,1900,1
10630,3785,1900,1
10631,796,2458,1
10632,3466,2458,1
10633,796,2458,1
10634,3466,2458,1
10635,1114,1007,1
10636,6001,1007,1
10637,1114,1007,1
10638,6001,1007,1
10639,1354,364,1
10640,1547,207,1
10641,5077,1707,1
10642,1290,1032,1
10643,2341,2462,1
10644,6255,46,1
10645,519,1147,1
10646,5141,432,1
10647,14,1453,1
10648,452,1453,1
10649,4941,1453,1
10650,3982,1453,1
10651,4933,1453,1
10652,4937,1453,1
10653,2860,1453,1
10654,1844,1453,1
10655,90,1453,1
10656,5939,1453,1
10657,3551,1453,1
10658,206,1453,1
10659,3132,1453,1
10660,5489,1453,1
10661,395,1453,1
10662,2682,1453,1
10663,5074,1453,1
10664,2706,1453,1
10665,4947,1453,1
10666,427,1453,1
10667,5761,1453,1
10668,3026,1453,1
10669,3664,1453,1
10670,3298,1453,1
10671,2150,1453,1
10672,6235,1453,1
10673,5386,1453,1
10674,4942,1453,1
10675,629,1453,1
10676,5810,1453,1
10677,547,1453,1
10678,462,1453,1
10679,831,1453,1
10680,1926,1453,1
10681,57,1453,1
10682,58,1453,1
10683,5602,890,1
10684,6341,2200,1
10685,1991,2406,1
10686,3897,2406,1
10687,6056,2406,1
10688,5374,2440,1
10689,4062,2352,1
10690,596,1208,1
10691,6212,1208,1
10692,6214,1208,1
10693,2726,1866,1
10694,4415,1530,1
10695,3909,1207,1
10696,2815,503,1
10697,5428,503,1
10698,5342,503,1
10699,3968,503,1
10700,4258,503,1
10701,1549,503,1
10702,4166,503,1
10703,3907,503,1
10704,562,503,1
10705,1979,503,1
10706,5388,503,1
10707,1274,503,1
10708,4447,503,1
10709,3759,503,1
10710,3010,503,1
10711,4992,503,1
10712,3973,503,1
10713,1268,503,1
10714,3974,503,1
10715,7,503,1
10716,3374,503,1
10717,4823,503,1
10718,1188,503,1
10719,2815,503,1
10720,5428,503,1
10721,5342,503,1
10722,3968,503,1
10723,4258,503,1
10724,1549,503,1
10725,4166,503,1
10726,3907,503,1
10727,562,503,1
10728,1979,503,1
10729,5388,503,1
10730,1274,503,1
10731,4447,503,1
10732,3759,503,1
10733,3010,503,1
10734,4992,503,1
10735,3973,503,1
10736,1268,503,1
10737,3974,503,1
10738,7,503,1
10739,3374,503,1
10740,4823,503,1
10741,1188,503,1
10742,5520,2228,1
10743,3087,2228,1
10744,1317,2228,1
10745,5256,2228,1
10746,5062,1249,1
10747,1867,1921,1
10748,3690,210,1
10749,2262,210,1
10750,4483,210,1
10751,1497,210,1
10752,2602,210,1
10753,4586,210,1
10754,4280,1779,1
10755,2629,1679,1
10756,5909,1679,1
10757,2360,1679,1
10758,661,2360,1
10759,1527,2360,1
10760,1953,2206,1
10761,577,545,1
10762,2977,545,1
10763,6204,545,1
10764,5581,1499,1
10765,2689,1499,1
10766,5516,1499,1
10767,710,1499,1
10768,1332,1499,1
10769,5070,2049,1
10770,5071,2049,1
10771,1838,1034,1
10772,1917,642,1
10773,2072,642,1
10774,2074,642,1
10775,16,642,1
10776,900,642,1
10777,4838,711,1
10778,6013,327,1
10779,5720,1014,1
10780,2895,1388,1
10781,5904,117,1
10782,2371,2378,1
10783,75,2378,1
10784,1542,1465,1
10785,3232,1465,1
10786,1458,1465,1
10787,5995,1465,1
10788,3322,1873,1
10789,2357,1873,1
10790,3623,1873,1
10791,4127,1873,1
10792,2369,1873,1
10793,1134,1873,1
10794,601,1873,1
10795,4443,1873,1
10796,5376,1471,1
10797,403,1471,1
10798,5100,1471,1
10799,6318,1471,1
10800,3690,1011,1
10801,3772,1011,1
10802,992,1800,1
10803,2154,1575,1
10804,958,422,1
10805,3027,761,1
10806,5593,1165,1
10807,519,1165,1
10808,4201,1975,1
10809,4201,1975,1
10810,1978,1944,1
10811,1978,1944,1
10812,2797,1968,1
10813,2797,1968,1
10814,1244,2562,1
10815,5236,2562,1
10816,573,2562,1
10817,1114,2562,1
10818,5917,2562,1
10819,4310,2562,1
10820,4255,2562,1
10821,5390,2562,1
10822,5647,2562,1
10823,6266,2562,1
10824,1247,2562,1
10825,4428,2562,1
10826,3375,2562,1
10827,1117,2562,1
10828,5541,2562,1
10829,1118,2562,1
10830,5828,2562,1
10831,856,2562,1
10832,3492,2562,1
10833,139,2562,1
10834,5116,2562,1
10835,4364,2562,1
10836,1509,2562,1
10837,6155,2562,1
10838,3458,2562,1
10839,1779,2562,1
10840,5172,2562,1
10841,4306,2562,1
10842,1244,2562,1
10843,5236,2562,1
10844,573,2562,1
10845,1114,2562,1
10846,5917,2562,1
10847,4310,2562,1
10848,4255,2562,1
10849,5390,2562,1
10850,5647,2562,1
10851,6266,2562,1
10852,1247,2562,1
10853,4428,2562,1
10854,3375,2562,1
10855,1117,2562,1
10856,5541,2562,1
10857,1118,2562,1
10858,5828,2562,1
10859,856,2562,1
10860,3492,2562,1
10861,139,2562,1
10862,5116,2562,1
10863,4364,2562,1
10864,1509,2562,1
10865,6155,2562,1
10866,3458,2562,1
10867,1779,2562,1
10868,5172,2562,1
10869,4306,2562,1
10870,5296,504,1
10871,1438,504,1
10872,5296,504,1
10873,1438,504,1
10874,2636,2343,1
10875,4572,2343,1
10876,4574,2343,1
10877,3217,2343,1
10878,2636,2343,1
10879,4572,2343,1
10880,4574,2343,1
10881,3217,2343,1
10882,2543,460,1
10883,5015,455,1
10884,519,454,1
10885,3884,1031,1
10886,3884,1031,1
10887,177,949,1
10888,177,949,1
10889,3382,915,1
10890,3964,2364,1
10891,4160,2364,1
10892,2782,2364,1
10893,5764,1396,1
10894,1613,1396,1
10895,1124,0,1
10896,2897,1476,1
10897,3381,1476,1
10898,474,1476,1
10899,103,2365,1
10900,69,1339,1
10901,4276,1339,1
10902,5436,1439,1
10903,1195,1439,1
10904,2616,928,1
10905,3923,821,1
10906,6021,757,1
10907,1981,1948,1
10908,1980,1948,1
10909,435,1015,1
10910,1918,2559,1
10911,9,1976,1
10912,1466,600,1
10913,5734,600,1
10914,4328,1132,1
10915,3807,1132,1
10916,4693,2535,1
10917,6342,2535,1
10918,2630,1504,1
10919,6318,1504,1
10920,3143,1504,1
10921,2047,2271,1
10922,2047,2271,1
10923,644,1972,1
10924,644,1972,1
10925,1178,1451,1
10926,1178,1451,1
10927,4361,505,1
10928,3537,505,1
10929,847,1194,1
10930,6113,1192,1
10931,114,1192,1
10932,5904,1192,1
10933,798,1191,1
10934,5952,939,1
10935,3951,1050,1
10936,4824,1050,1
10937,1456,447,1
10938,365,1193,1
10939,4455,1193,1
10940,3365,2175,1
10941,4906,2175,1
10942,2494,1896,1
10943,4659,1896,1
10944,2394,1896,1
10945,333,2594,1
10946,1768,2594,1
10947,3672,500,1
10948,110,2466,1
10949,5764,1506,1
10950,3193,1506,1
10951,958,1506,1
10952,4698,1506,1
10953,708,1506,1
10954,4592,1506,1
10955,2696,1506,1
10956,4391,1506,1
10957,746,1506,1
10958,748,1506,1
10959,747,1506,1
10960,3697,1506,1
10961,3969,1506,1
10962,1186,1506,1
10963,663,1506,1
10964,617,1506,1
10965,5581,1506,1
10966,1020,1506,1
10967,2111,1506,1
10968,3397,1506,1
10969,5732,1506,1
10970,4861,1506,1
10971,5516,1506,1
10972,6202,1506,1
10973,118,1506,1
10974,5499,1506,1
10975,1087,1506,1
10976,459,1506,1
10977,2733,2528,1
10978,1038,2528,1
10979,4262,1107,1
10980,1414,1107,1
10981,4259,1107,1
10982,4501,1107,1
10983,4259,2401,1
10984,1160,321,1
10985,1843,1398,1
10986,646,1753,1
10987,5199,228,1
10988,3070,108,1
10989,3066,108,1
10990,5949,121,1
10991,1239,121,1
10992,888,1474,1
10993,4542,1474,1
10994,308,1474,1
10995,2649,2133,1
10996,1792,2133,1
10997,5457,2133,1
10998,298,412,1
10999,813,412,1
11000,4318,412,1
11001,3670,1161,1
11002,1265,332,1
11003,1220,332,1
11004,3590,332,1
11005,949,1204,1
11006,951,1204,1
11007,3249,1204,1
11008,3406,507,1
11009,1727,507,1
11010,3467,2454,1
11011,1833,2454,1
11012,4605,1656,1
11013,4605,1656,1
11014,1175,1894,1
11015,5485,1380,1
11016,4490,1090,1
11017,4183,1090,1
11018,5077,1090,1
11019,5948,1090,1
11020,780,1090,1
11021,1879,1090,1
11022,4596,1090,1
11023,875,1090,1
11024,2306,2051,1
11025,2305,2051,1
11026,653,1448,1
11027,2982,554,1
11028,4633,554,1
11029,234,1441,1
11030,4250,1441,1
11031,2692,1441,1
11032,941,1441,1
11033,6090,1441,1
11034,5347,1441,1
11035,1532,1441,1
11036,5730,417,1
11037,5112,399,1
11038,1752,399,1
11039,6151,399,1
11040,5496,399,1
11041,1463,399,1
11042,1442,399,1
11043,5705,399,1
11044,2936,399,1
11045,2115,399,1
11046,570,399,1
11047,2604,399,1
11048,3427,399,1
11049,1429,399,1
11050,5984,399,1
11051,5614,399,1
11052,1717,399,1
11053,1450,399,1
11054,6138,399,1
11055,6075,399,1
11056,1481,399,1
11057,3818,399,1
11058,2763,399,1
11059,5473,399,1
11060,1750,399,1
11061,4295,399,1
11062,2902,399,1
11063,1598,399,1
11064,1342,399,1
11065,3162,399,1
11066,6182,399,1
11067,1797,1089,1
11068,5015,1089,1
11069,5054,1862,1
11070,5060,1862,1
11071,5061,1862,1
11072,298,187,1
11073,4611,1872,1
11074,4754,1857,1
11075,832,1857,1
11076,3061,1857,1
11077,2407,758,1
11078,2347,1,1
11079,1405,1854,1
11080,1408,1854,1
11081,2138,1854,1
11082,4932,1854,1
11083,1404,1854,1
11084,1406,1854,1
11085,4863,1854,1
11086,4371,1854,1
11087,682,347,1
11088,2094,347,1
11089,343,1676,1
11090,5669,1676,1
11091,3876,1676,1
11092,3511,1676,1
11093,5384,1676,1
11094,4538,1676,1
11095,5863,1676,1
11096,939,1676,1
11097,2607,1676,1
11098,3180,1676,1
11099,71,1676,1
11100,3169,1676,1
11101,3150,1676,1
11102,2734,1676,1
11103,3946,1676,1
11104,4791,1676,1
11105,380,1676,1
11106,3132,1676,1
11107,4266,1676,1
11108,1988,1676,1
11109,770,1676,1
11110,4628,1676,1
11111,2891,1676,1
11112,156,1676,1
11113,1312,1676,1
11114,3150,1676,1
11115,1914,1676,1
11116,701,1676,1
11117,4825,1676,1
11118,4930,1676,1
11119,1803,1676,1
11120,4495,1676,1
11121,3546,1676,1
11122,1577,1676,1
11123,3907,1676,1
11124,2006,1676,1
11125,5098,1676,1
11126,562,1676,1
11127,5899,1676,1
11128,2388,1676,1
11129,4272,1676,1
11130,2638,1676,1
11131,4056,1676,1
11132,4212,1676,1
11133,2129,1676,1
11134,120,1676,1
11135,5943,1676,1
11136,1100,1676,1
11137,4337,1676,1
11138,203,1676,1
11139,200,1676,1
11140,3024,1676,1
11141,6157,1676,1
11142,2456,1676,1
11143,5372,1676,1
11144,803,1676,1
11145,3787,1676,1
11146,1869,1676,1
11147,4942,1676,1
11148,4256,1676,1
11149,201,1676,1
11150,568,1676,1
11151,198,1676,1
11152,2819,1676,1
11153,1917,1676,1
11154,1132,1676,1
11155,5309,1676,1
11156,1072,1676,1
11157,1340,1676,1
11158,3874,1676,1
11159,138,1676,1
11160,2140,1676,1
11161,2553,1676,1
11162,580,1676,1
11163,833,1676,1
11164,2176,1676,1
11165,4126,1676,1
11166,786,1676,1
11167,5244,1676,1
11168,4539,1676,1
11169,4968,1676,1
11170,5371,1676,1
11171,3866,1676,1
11172,645,1676,1
11173,3949,1676,1
11174,5839,1676,1
11175,4816,1676,1
11176,4951,1676,1
11177,2507,1676,1
11178,3390,1676,1
11179,5956,1676,1
11180,6077,1676,1
11181,2959,1676,1
11182,3135,1676,1
11183,4840,1676,1
11184,1288,1676,1
11185,373,1676,1
11186,1381,1676,1
11187,5720,1676,1
11188,4152,1676,1
11189,2784,1676,1
11190,5850,1676,1
11191,1121,1676,1
11192,2035,1676,1
11193,4322,1676,1
11194,4092,1676,1
11195,3399,1676,1
11196,2393,1676,1
11197,2429,1676,1
11198,436,1676,1
11199,647,1676,1
11200,1903,1676,1
11201,578,1676,1
11202,3950,1676,1
11203,344,1676,1
11204,5099,1676,1
11205,5048,1676,1
11206,70,1676,1
11207,4361,1676,1
11208,1798,1676,1
11209,449,1676,1
11210,6160,1676,1
11211,191,1676,1
11212,577,1676,1
11213,4623,1676,1
11214,5947,1676,1
11215,4987,1676,1
11216,4176,1676,1
11217,560,1676,1
11218,3426,1676,1
11219,115,1676,1
11220,3149,1676,1
11221,6208,1676,1
11222,67,1676,1
11223,6116,1676,1
11224,52,1676,1
11225,1442,1676,1
11226,5667,1676,1
11227,2765,1676,1
11228,1782,1676,1
11229,435,1676,1
11230,4377,1676,1
11231,4655,1676,1
11232,4042,1676,1
11233,570,1676,1
11234,1309,1676,1
11235,5948,1676,1
11236,3272,1676,1
11237,2451,1676,1
11238,456,1676,1
11239,1178,1676,1
11240,4700,1676,1
11241,815,1676,1
11242,3018,1676,1
11243,3402,1676,1
11244,5357,1676,1
11245,4697,1676,1
11246,1757,1676,1
11247,5455,1676,1
11248,1592,1676,1
11249,3818,1676,1
11250,563,1676,1
11251,5946,1676,1
11252,1402,1676,1
11253,2598,1676,1
11254,3791,1676,1
11255,3796,1676,1
11256,342,1676,1
11257,5893,1676,1
11258,4891,1676,1
11259,21,1676,1
11260,6188,1676,1
11261,6132,1676,1
11262,5276,1676,1
11263,3496,223,1
11264,3496,223,1
11265,5593,1036,1
11266,2679,547,1
11267,5837,225,1
11268,5541,225,1
11269,3874,225,1
11270,5371,225,1
11271,5720,225,1
11272,4065,225,1
11273,1163,419,1
11274,3911,1931,1
11275,2345,1483,1
11276,5557,1483,1
11277,1244,1483,1
11278,4242,1483,1
11279,1383,1483,1
11280,4537,1483,1
11281,4628,1483,1
11282,651,1483,1
11283,4255,1483,1
11284,3144,1483,1
11285,6122,1483,1
11286,6212,1483,1
11287,6214,1483,1
11288,4930,1483,1
11289,4729,1483,1
11290,3198,1483,1
11291,4438,1483,1
11292,5837,1483,1
11293,4985,1483,1
11294,2740,1483,1
11295,6194,1483,1
11296,4616,1483,1
11297,3005,1483,1
11298,5486,1483,1
11299,3441,1483,1
11300,1340,1483,1
11301,2937,1483,1
11302,1530,1483,1
11303,4794,1483,1
11304,4562,1483,1
11305,950,1483,1
11306,2522,1483,1
11307,6012,1483,1
11308,5956,1483,1
11309,4284,1483,1
11310,4560,1483,1
11311,4484,1483,1
11312,2297,1483,1
11313,2952,1483,1
11314,5038,1483,1
11315,4682,1483,1
11316,6090,1483,1
11317,3374,1483,1
11318,1779,1483,1
11319,403,1483,1
11320,2630,1483,1
11321,2139,1483,1
11322,3697,1483,1
11323,6318,1483,1
11324,3842,1483,1
11325,1939,1484,1
11326,1804,1484,1
11327,2024,1484,1
11328,5917,1484,1
11329,4671,1484,1
11330,770,1484,1
11331,5647,1484,1
11332,6173,1484,1
11333,1037,1484,1
11334,1445,1484,1
11335,4256,1484,1
11336,5037,1484,1
11337,3684,1484,1
11338,5905,1484,1
11339,5069,1484,1
11340,596,1485,1
11341,1312,1485,1
11342,701,1485,1
11343,4337,1485,1
11344,6201,1485,1
11345,3874,1485,1
11346,5371,1485,1
11347,4840,1485,1
11348,5720,1485,1
11349,2139,473,1
11350,298,144,1
11351,5077,144,1
11352,4672,1729,1
11353,5279,1729,1
11354,3533,1729,1
11355,2996,1729,1
11356,515,212,1
11357,183,212,1
11358,969,1405,1
11359,596,1406,1
11360,969,1406,1
11361,967,1406,1
11362,939,1016,1
11363,4327,1016,1
11364,6077,1016,1
11365,2393,1016,1
11366,1066,2593,1
11367,3444,2593,1
11368,4082,2593,1
11369,5001,1261,1
11370,2846,39,1
11371,805,2211,1
11372,805,2211,1
11373,2813,2107,1
11374,2813,2107,1
11375,776,1262,1
11376,3452,1262,1
11377,3486,1262,1
11378,776,1262,1
11379,3452,1262,1
11380,3486,1262,1
11381,1290,1122,1
11382,1290,1122,1
11383,5668,1130,1
11384,881,1713,1
11385,5514,909,1
11386,4690,909,1
11387,1090,478,1
11388,1360,478,1
11389,435,1316,1
11390,4158,2290,1
11391,418,1129,1
11392,735,2164,1
11393,117,2164,1
11394,732,2164,1
11395,127,2164,1
11396,694,2164,1
11397,4775,2164,1
11398,4454,2164,1
11399,5472,2164,1
11400,5843,2164,1
11401,3924,2164,1
11402,3630,2164,1
11403,719,2164,1
11404,3826,2164,1
11405,1184,2164,1
11406,3475,2164,1
11407,5932,2164,1
11408,4394,2164,1
11409,615,2164,1
11410,3926,2164,1
11411,699,2164,1
11412,205,2164,1
11413,2544,2164,1
11414,5387,2164,1
11415,1170,2164,1
11416,2802,2164,1
11417,3033,2164,1
11418,4752,2164,1
11419,306,2164,1
11420,734,2164,1
11421,4564,2164,1
11422,4437,2164,1
11423,486,2164,1
11424,1648,1993,1
11425,6206,1308,1
11426,1776,1308,1
11427,4416,1308,1
11428,875,1123,1
11429,2070,1288,1
11430,376,1288,1
11431,569,1548,1
11432,822,1548,1
11433,912,1461,1
11434,5368,1461,1
11435,3511,1461,1
11436,4613,1461,1
11437,3553,1461,1
11438,5750,1461,1
11439,445,1461,1
11440,3719,1461,1
11441,2258,1461,1
11442,2104,1461,1
11443,5961,1461,1
11444,5292,1461,1
11445,1403,1461,1
11446,1885,1461,1
11447,476,1461,1
11448,1852,1461,1
11449,443,1461,1
11450,2307,1462,1
11451,6318,1462,1
11452,4834,1875,1
11453,6212,271,1
11454,6214,271,1
11455,2129,271,1
11456,2819,271,1
11457,138,271,1
11458,4126,271,1
11459,4840,271,1
11460,4560,271,1
11461,1969,271,1
11462,5048,271,1
11463,3451,271,1
11464,4176,271,1
11465,4032,271,1
11466,2451,271,1
11467,1592,271,1
11468,1564,1659,1
11469,4748,1659,1
11470,5904,1078,1
11471,1818,1351,1
11472,4855,1675,1
11473,5898,1675,1
11474,3893,1463,1
11475,948,1795,1
11476,1125,1086,1
11477,184,1661,1
11478,4679,2499,1
11479,133,2499,1
11480,61,2499,1
11481,2620,2499,1
11482,972,2499,1
11483,4536,2499,1
11484,337,2499,1
11485,2571,2499,1
11486,3690,1533,1
11487,6184,1533,1
11488,6303,1533,1
11489,4053,420,1
11490,6212,420,1
11491,6214,420,1
11492,5719,1652,1
11493,267,812,1
11494,1879,812,1
11495,490,926,1
11496,179,610,1
11497,5266,610,1
11498,3089,610,1
11499,2709,610,1
11500,6128,610,1
11501,6343,610,1
11502,3963,610,1
11503,1899,610,1
11504,4821,610,1
11505,3185,864,1
11506,3508,262,1
11507,2921,262,1
11508,5265,262,1
11509,774,262,1
11510,5366,262,1
11511,4599,411,1
11512,4566,411,1
11513,1505,1951,1
11514,1749,1951,1
11515,3363,1951,1
11516,1752,1951,1
11517,1463,1951,1
11518,4533,1951,1
11519,3628,1951,1
11520,5883,1951,1
11521,5622,1951,1
11522,1750,1951,1
11523,218,1951,1
11524,1391,1951,1
11525,3420,1205,1
11526,4133,1084,1
11527,6250,2561,1
11528,3916,2560,1
11529,843,2532,1
11530,4737,2532,1
11531,2737,2532,1
11532,4048,2532,1
11533,311,2532,1
11534,3120,2532,1
11535,1683,2532,1
11536,5378,2532,1
11537,843,2532,1
11538,4737,2532,1
11539,2737,2532,1
11540,4048,2532,1
11541,311,2532,1
11542,3120,2532,1
11543,1683,2532,1
11544,5378,2532,1
11545,6187,932,1
11546,3434,932,1
11547,6168,932,1
11548,6187,932,1
11549,3434,932,1
11550,6168,932,1
11551,6261,134,1
11552,6261,134,1
11553,950,133,1
11554,3458,133,1
11555,5593,133,1
11556,902,131,1
11557,515,131,1
11558,904,131,1
11559,514,131,1
11560,511,131,1
11561,183,131,1
11562,3143,137,1
11563,1434,135,1
11564,2094,136,1
11565,5557,130,1
11566,165,130,1
11567,6173,130,1
11568,4893,130,1
11569,5337,2465,1
11570,5531,2465,1
11571,2997,2195,1
11572,5536,2195,1
11573,3811,2467,1
11574,1350,942,1
11575,251,942,1
11576,5980,942,1
11577,1332,942,1
11578,4901,2388,1
11579,4171,114,1
11580,875,676,1
11581,1186,1349,1
11582,1547,544,1
11583,4533,544,1
11584,3932,544,1
11585,5506,544,1
11586,5809,492,1
11587,3644,2215,1
11588,422,2382,1
11589,6113,338,1
11590,5904,338,1
11591,1327,2357,1
11592,6324,299,1
11593,6184,299,1
11594,6269,1542,1
11595,950,933,1
11596,1175,933,1
11597,4007,933,1
11598,4153,933,1
11599,4209,1133,1
11600,5980,1569,1
11601,3822,1020,1
11602,1239,105,1
11603,4344,1139,1
11604,4700,674,1
11605,2652,1287,1
11606,4054,148,1
11607,1449,2235,1
11608,2366,185,1
11609,5374,1570,1
11610,1497,765,1
11611,537,765,1
11612,5980,1210,1
11613,5980,1210,1
11614,676,348,1
11615,830,348,1
11616,676,348,1
11617,830,348,1
11618,2575,1670,1
11619,2575,1670,1
11620,946,275,1
11621,4536,54,1
11622,2882,806,1
11623,5402,394,1
11624,5378,394,1
11625,156,1110,1
11626,1164,1110,1
11627,6092,1110,1
11628,3138,1110,1
11629,3255,1110,1
11630,6175,1110,1
11631,5099,1110,1
11632,3032,1289,1
11633,1290,1428,1
11634,3496,221,1
11635,4519,58,1
11636,447,41,1
11637,2370,612,1
11638,1329,612,1
11639,4596,1523,1
11640,875,1523,1
11641,5806,303,1
11642,2020,303,1
11643,2901,303,1
11644,5601,303,1
11645,2798,2287,1
11646,3103,2287,1
11647,3986,369,1
11648,931,2525,1
11649,1497,441,1
11650,2696,441,1
11651,4479,441,1
11652,1315,441,1
11653,2602,441,1
11654,746,441,1
11655,748,441,1
11656,747,441,1
11657,4586,441,1
11658,1186,441,1
11659,6113,441,1
11660,799,441,1
11661,2642,441,1
11662,4713,441,1
11663,6216,441,1
11664,4904,441,1
11665,2157,441,1
11666,2697,441,1
11667,114,441,1
11668,2604,441,1
11669,4700,441,1
11670,519,441,1
11671,2434,441,1
11672,4861,441,1
11673,2974,441,1
11674,2984,441,1
11675,5516,441,1
11676,6202,441,1
11677,1016,441,1
11678,3700,441,1
11679,4375,441,1
11680,5062,441,1
11681,1771,441,1
11682,4120,441,1
11683,1838,441,1
11684,6205,441,1
11685,3324,441,1
11686,2713,441,1
11687,5926,441,1
11688,6,366,1
11689,2392,1719,1
11690,2088,1805,1
11691,3909,1805,1
11692,522,1805,1
11693,3493,1805,1
11694,4318,102,1
11695,3030,2455,1
11696,4297,2455,1
11697,4457,2455,1
11698,3805,2455,1
11699,1699,1898,1
11700,5447,2479,1
11701,2246,1709,1
11702,4699,1912,1
11703,3021,98,1
11704,6243,702,1
11705,2330,702,1
11706,718,702,1
11707,5094,2409,1
11708,6254,2409,1
11709,5046,1153,1
11710,3690,738,1
11711,1818,738,1
11712,276,2527,1
11713,6281,2527,1
11714,1290,1258,1
11715,4768,511,1
11716,1383,511,1
11717,5803,511,1
11718,5873,511,1
11719,3908,511,1
11720,352,511,1
11721,3014,511,1
